id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3046737,2,2016-01-01 03:08:21,2016-01-01 03:17:03,5,-73.98779296875,40.73839950561523,-73.97786712646483,40.72550964355469,N,522
id0543128,1,2016-01-01 03:08:21,2016-01-01 03:27:47,1,-73.98944854736328,40.665443420410156,-74.03022766113281,40.61783218383789,N,1166
id0581085,1,2016-01-01 03:08:31,2016-01-01 03:17:44,1,-73.97498321533203,40.75630187988281,-73.98831939697266,40.76913070678711,N,553
id0346385,2,2016-01-01 03:08:39,2016-01-01 03:14:19,5,-73.98483276367188,40.769290924072266,-73.96935272216798,40.785438537597656,N,340
id0567366,1,2016-01-01 03:09:02,2016-01-01 03:12:34,1,-73.97579956054686,40.75152587890625,-73.98316955566406,40.741676330566406,N,212
id1097215,1,2016-01-01 03:09:06,2016-01-01 03:23:14,1,-73.97257232666014,40.67740249633789,-73.94638061523438,40.71652221679688,N,848
id3687014,1,2016-01-01 03:09:31,2016-01-01 03:19:14,2,-73.99495697021484,40.76550674438477,-73.9879608154297,40.74582290649415,N,583
id1759016,2,2016-01-01 03:09:44,2016-01-01 03:12:37,2,-73.98416900634766,40.67176818847656,-73.98101043701173,40.67571640014648,N,173
id3327090,1,2016-01-01 03:09:52,2016-01-01 03:26:58,2,-73.97997283935547,40.76461791992188,-73.91365814208984,40.76164627075195,N,1026
id1464204,2,2016-01-01 03:10:10,2016-01-01 03:13:48,1,-73.96630859375,40.804481506347656,-73.95732116699219,40.80910110473633,N,218
id3892526,2,2016-01-01 03:10:11,2016-01-01 03:24:18,1,-73.99946594238281,40.69322204589844,-73.93660736083984,40.71062850952149,N,847
id1604581,2,2016-01-01 03:10:26,2016-01-01 03:32:29,6,-73.97747039794923,40.71355438232422,-73.92698669433594,40.74448013305664,N,1323
id2134789,2,2016-01-01 03:10:31,2016-01-01 03:11:34,1,-74.00704956054686,40.743743896484375,-74.0064468383789,40.74446868896485,N,63
id0774224,1,2016-01-01 03:10:32,2016-01-01 03:17:28,1,-73.97796630859375,40.73966979980469,-73.98827362060547,40.73725128173828,N,416
id1976560,2,2016-01-01 03:10:34,2016-01-01 03:26:32,1,-73.98121643066406,40.74119186401367,-73.92176055908203,40.74330139160156,N,958
id3972225,2,2016-01-01 03:10:35,2016-01-01 03:14:50,3,-73.94915008544923,40.72433090209961,-73.95171356201173,40.71482849121094,N,255
id3598943,2,2016-01-01 03:10:43,2016-01-01 03:25:59,3,-73.97442626953125,40.75416946411133,-73.99951171875,40.71720886230469,N,916
id2175795,2,2016-01-01 03:11:01,2016-01-01 03:22:49,6,-74.00684356689453,40.75458908081055,-74.01077270507811,40.71971130371094,N,708
id2765796,1,2016-01-01 03:11:02,2016-01-01 03:15:51,2,-73.97722625732422,40.751895904541016,-73.98147583007811,40.76240158081055,N,289
id1185528,2,2016-01-01 03:11:05,2016-01-01 03:17:27,6,-73.96968078613281,40.76028060913085,-73.98396301269531,40.75516128540039,N,382
id2012695,2,2016-01-01 03:11:11,2016-01-01 03:20:42,2,-73.92108917236328,40.86785125732422,-73.92948913574219,40.85266876220703,N,571
id1544600,1,2016-01-01 03:11:24,2016-01-01 03:19:47,1,-73.98788452148438,40.74562454223633,-73.98821258544923,40.75963592529297,N,503
id1512953,2,2016-01-01 03:11:36,2016-01-01 03:26:01,1,-73.9535903930664,40.7413215637207,-73.94864654541014,40.71963119506836,N,865
id2363275,1,2016-01-01 03:11:47,2016-01-01 03:20:58,1,-73.97985076904298,40.735389709472656,-74.00184631347656,40.73951721191406,N,551
id1028219,1,2016-01-01 03:11:57,2016-01-01 03:15:43,2,-73.87933349609375,40.87382888793945,-73.87933349609375,40.8814697265625,N,226
id1480748,2,2016-01-01 03:12:17,2016-01-01 03:21:22,6,-74.00019836425781,40.72911834716797,-73.9904556274414,40.75664520263672,N,545
id3430772,2,2016-01-01 03:12:23,2016-01-01 03:52:13,5,-73.96952056884766,40.760566711425774,-73.98512268066406,40.710853576660156,N,2390
id0392008,1,2016-01-01 03:12:53,2016-01-01 03:15:05,1,-73.95164489746094,40.77793502807617,-73.94974517822266,40.78456115722656,N,132
id2592326,2,2016-01-01 03:12:54,2016-01-01 03:16:37,1,-74.00015258789062,40.718021392822266,-74.0110855102539,40.71380233764648,N,223
id0221367,2,2016-01-01 03:12:56,2016-01-01 03:33:26,1,-73.98558044433594,40.76377868652344,-73.90760040283203,40.87873840332031,N,1230
id0698750,2,2016-01-01 03:13:08,2016-01-01 03:31:02,1,-73.94348907470702,40.78770065307617,-73.88236236572266,40.82994079589844,N,1074
id0401087,1,2016-01-01 03:13:09,2016-01-01 03:17:00,1,-73.98996734619139,40.767311096191406,-73.97734832763672,40.77950668334961,N,231
id2934481,1,2016-01-01 03:13:17,2016-01-01 03:29:16,1,-74.0052490234375,40.717811584472656,-73.9676742553711,40.768699645996094,Y,959
id3164083,2,2016-01-01 03:13:19,2016-01-01 03:19:04,1,-73.98896789550781,40.73483657836913,-73.9986572265625,40.74015426635742,N,345
id3906536,1,2016-01-01 03:13:25,2016-01-01 03:16:11,4,-73.97724151611328,40.75170516967773,-73.9761734008789,40.7485466003418,N,166
id3848596,1,2016-01-01 03:13:34,2016-01-01 03:26:24,1,-73.9690933227539,40.800689697265625,-73.95205688476562,40.77032852172852,N,770
id2179026,2,2016-01-01 03:14:10,2016-01-01 03:23:52,1,-73.96208190917969,40.76357650756836,-73.98128509521484,40.73734664916992,N,582
id0199187,2,2016-01-01 03:14:22,2016-01-01 03:20:43,2,-74.00556945800781,40.73934555053711,-73.99529266357422,40.7462043762207,N,381
id1248792,1,2016-01-01 03:14:28,2016-01-01 03:53:29,2,-73.94819641113281,40.82962036132813,-73.9074478149414,40.69775772094727,Y,2341
id1451267,1,2016-01-01 03:14:29,2016-01-01 03:35:22,2,-73.98737335205078,40.7448616027832,-73.96971130371094,40.797611236572266,N,1253
id1306404,1,2016-01-01 03:14:30,2016-01-01 03:29:59,1,-73.95279693603516,40.77647399902344,-73.98775482177734,40.72442626953125,N,929
id0392959,1,2016-01-01 03:14:31,2016-01-01 03:36:22,1,-73.99398040771484,40.751461029052734,-73.94893646240234,40.78583908081055,N,1311
id2387116,1,2016-01-01 03:14:36,2016-01-01 03:25:03,1,-74.00334167480467,40.73320007324219,-73.99640655517578,40.7098045349121,N,627
id0168472,2,2016-01-01 03:14:38,2016-01-01 03:17:25,2,-73.94371795654298,40.8306884765625,-73.9498062133789,40.82756042480469,N,167
id0950595,1,2016-01-01 03:14:44,2016-01-01 03:25:17,1,-73.9734649658203,40.76382827758789,-73.99958801269531,40.75068283081055,N,633
id2413082,1,2016-01-01 03:14:46,2016-01-01 03:23:39,1,-73.97164154052734,40.74972152709961,-73.98880767822266,40.73676300048828,N,533
id1653235,1,2016-01-01 03:14:56,2016-01-01 03:23:53,1,-73.97265625,40.67770385742188,-73.98827362060547,40.68351364135742,N,537
id1876809,2,2016-01-01 03:14:58,2016-01-01 03:24:16,1,-73.98719024658203,40.76071166992188,-73.98918151855469,40.75854110717773,N,558
id1804541,2,2016-01-01 03:15:03,2016-01-01 03:20:19,5,-73.96717071533203,40.752830505371094,-73.95098876953125,40.76982879638672,N,316
id1172387,2,2016-01-01 03:15:07,2016-01-01 03:49:45,1,-73.9864730834961,40.76689147949219,-73.8443603515625,40.77788162231445,N,2078
id1936408,2,2016-01-01 03:15:08,2016-01-01 03:19:39,1,-73.99830627441406,40.64793014526367,-74.01432037353516,40.6483154296875,N,271
id3949754,1,2016-01-01 03:15:11,2016-01-01 03:27:03,1,-73.99028778076173,40.771873474121094,-73.98976135253906,40.75761413574219,N,712
id2783071,2,2016-01-01 03:15:21,2016-01-01 03:34:13,1,-73.88593292236328,40.747406005859375,-73.87787628173827,40.82695388793945,N,1132
id0901044,1,2016-01-01 03:15:34,2016-01-01 03:22:56,1,-73.98358917236328,40.69465255737305,-74.00621032714845,40.68179702758789,N,442
id0092727,2,2016-01-01 03:15:37,2016-01-01 03:43:17,1,-73.94998931884766,40.77224349975585,-73.84486389160156,40.718997955322266,N,1660
id1391535,2,2016-01-01 03:15:40,2016-01-01 03:23:54,1,-73.98157501220702,40.73273086547852,-74.00147247314453,40.73712539672852,N,494
id3746053,1,2016-01-01 03:15:54,2016-01-01 03:19:49,1,-73.98558044433594,40.747013092041016,-73.99532318115234,40.74885559082031,N,235
id3029651,1,2016-01-01 03:16:00,2016-01-01 03:24:37,1,-73.95416259765625,40.68415069580078,-73.95274353027344,40.67187881469727,N,517
id1360587,1,2016-01-01 03:16:17,2016-01-01 03:36:45,1,-73.98948669433594,40.76265335083008,-73.98884582519531,40.72316360473633,N,1228
id1079885,2,2016-01-01 03:16:26,2016-01-01 03:26:26,2,-73.92640686035155,40.82342147827149,-73.93814849853516,40.838245391845696,N,600
id2455080,1,2016-01-01 03:16:41,2016-01-01 03:40:32,1,-73.98231506347656,40.74581909179688,-73.87256622314453,40.89703750610352,N,1431
id1861064,1,2016-01-01 03:16:48,2016-01-01 03:34:58,1,-73.9537582397461,40.7707405090332,-73.95399475097656,40.82532501220703,N,1090
id2884801,1,2016-01-01 03:16:52,2016-01-01 03:24:25,1,-73.9738540649414,40.75393676757813,-73.98556518554686,40.76791763305664,N,453
id2036167,1,2016-01-01 03:16:58,2016-01-01 03:24:45,2,-73.98098754882812,40.73777389526367,-74.00013732910156,40.73054885864258,N,467
id2282135,2,2016-01-01 03:17:05,2016-01-01 03:40:30,6,-73.9808578491211,40.74456024169922,-73.9431381225586,40.83631896972656,N,1405
id3191002,2,2016-01-01 03:17:17,2016-01-01 03:26:29,1,-73.9568862915039,40.7146110534668,-73.94022369384766,40.709957122802734,N,552
id0680784,2,2016-01-01 03:17:28,2016-01-01 03:18:56,2,-74.00534057617188,40.70634078979492,-74.00894927978516,40.70425415039063,N,88
id3135606,2,2016-01-01 03:17:37,2016-01-01 03:34:51,1,-73.95674896240234,40.71289825439453,-73.9239730834961,40.68706130981445,N,1034
id0975816,2,2016-01-01 03:17:41,2016-01-01 03:37:28,1,-73.9854507446289,40.7275390625,-73.90957641601562,40.74536895751953,N,1187
id2407877,2,2016-01-01 03:17:50,2016-01-01 03:23:15,2,-73.98915100097656,40.763328552246094,-73.98928833007811,40.75856018066406,N,325
id3884792,2,2016-01-01 03:17:52,2016-01-01 03:30:42,3,-73.98129272460938,40.78163146972656,-74.00283813476562,40.74890899658203,N,770
id0878982,1,2016-01-01 03:18:07,2016-01-01 03:44:00,1,-73.94287109375,40.7215576171875,-73.98990631103516,40.731048583984375,N,1553
id2241898,2,2016-01-01 03:18:08,2016-01-01 03:37:15,1,-74.00408172607422,40.74277114868164,-73.98300170898438,40.69371032714844,N,1147
id0040402,1,2016-01-01 03:18:09,2016-01-01 03:46:33,1,-73.96273040771484,40.712364196777344,-73.93901062011719,40.6988639831543,N,1704
id0425054,2,2016-01-01 03:18:17,2016-01-01 03:28:52,2,-73.94741821289062,40.77954864501953,-73.96441650390625,40.80229187011719,N,635
id3458231,1,2016-01-01 03:18:21,2016-01-01 03:33:10,2,-73.9760208129883,40.78644180297852,-73.97988891601562,40.73931884765625,N,889
id1579334,1,2016-01-01 03:18:25,2016-01-01 03:27:11,1,-73.95209503173827,40.77740859985352,-73.97541046142578,40.75205993652344,N,526
id0454355,1,2016-01-01 03:18:42,2016-01-01 03:28:07,1,-73.9993667602539,40.71965789794922,-73.9831771850586,40.72675704956055,N,565
id0347462,2,2016-01-01 03:18:58,2016-01-01 03:22:08,6,-73.98177337646483,40.75244140625,-73.9885482788086,40.743141174316406,N,190
id2991101,1,2016-01-01 03:19:01,2016-01-01 03:28:25,1,-73.97414398193358,40.74288177490234,-73.99589538574219,40.759178161621094,N,564
id2749043,1,2016-01-01 03:19:01,2016-01-01 03:25:12,1,-73.99337768554686,40.73672866821289,-74.0090560913086,40.73820114135742,N,371
id0287770,2,2016-01-01 03:19:03,2016-01-01 03:43:28,1,-73.96665954589844,40.794281005859375,-73.92488098144531,40.7688865661621,N,1465
id2101837,1,2016-01-01 03:19:11,2016-01-01 03:24:05,3,-73.97940063476562,40.74379348754883,-73.97007751464845,40.75396728515625,N,294
id3088702,2,2016-01-01 03:19:26,2016-01-01 03:34:16,1,-73.96121978759766,40.71440124511719,-73.9070816040039,40.70460891723633,N,890
id1723876,1,2016-01-01 03:19:35,2016-01-01 03:29:09,1,-74.00565338134766,40.741172790527344,-73.98018646240234,40.78356170654297,N,574
id1108217,1,2016-01-01 03:19:42,2016-01-01 03:34:50,1,-73.98770904541014,40.732818603515625,-73.95770263671875,40.77434921264648,N,908
id2852706,1,2016-01-01 03:19:49,2016-01-01 03:31:45,1,-73.98826599121094,40.764514923095696,-73.97799682617188,40.739082336425774,N,716
id3072277,1,2016-01-01 03:19:58,2016-01-01 03:27:37,2,-73.95825958251955,40.81989669799805,-73.95118713378906,40.80852508544922,N,459
id2157181,1,2016-01-01 03:20:00,2016-01-01 03:28:27,1,-73.95377349853516,40.76726150512695,-73.97515106201173,40.74597549438477,N,507
id0620422,1,2016-01-01 03:20:16,2016-01-01 03:37:24,2,-73.9871597290039,40.71455383300781,-73.98340606689453,40.7472038269043,N,1028
id2865864,2,2016-01-01 03:20:23,2016-01-01 03:38:36,1,-73.98729705810547,40.765968322753906,-73.9454116821289,40.74597930908203,N,1093
id1669003,1,2016-01-01 03:20:26,2016-01-01 03:24:00,1,-73.92161560058594,40.7667350769043,-73.9285430908203,40.75759887695313,N,214
id0341959,1,2016-01-01 03:20:29,2016-01-01 03:45:02,2,-73.98982238769531,40.72994613647461,-73.95117950439453,40.78582382202149,N,1473
id3155665,2,2016-01-01 03:20:33,2016-01-01 03:26:25,5,-73.99227142333984,40.689788818359375,-73.9832763671875,40.694923400878906,N,352
id0993732,1,2016-01-01 03:20:37,2016-01-01 03:27:25,1,-73.9835205078125,40.76586532592773,-73.97029113769531,40.78388214111328,N,408
id2986391,1,2016-01-01 03:20:49,2016-01-01 03:40:02,1,-73.9476547241211,40.77527618408203,-73.99073791503906,40.759441375732415,N,1153
id0235805,2,2016-01-01 03:20:58,2016-01-01 03:31:49,2,-73.98796844482422,40.748008728027344,-73.9969711303711,40.75735855102539,N,651
id1527619,1,2016-01-01 03:20:59,2016-01-01 03:43:06,1,-73.99637603759766,40.748836517333984,-73.98712921142578,40.697566986083984,N,1327
id3635736,2,2016-01-01 03:21:02,2016-01-01 03:26:36,1,-73.98790740966798,40.71905517578125,-73.98454284667969,40.72804641723633,N,334
id3095387,2,2016-01-01 03:21:10,2016-01-01 03:44:46,1,-73.95587158203125,40.767578125,-73.9153060913086,40.76890182495117,N,1416
id1335452,2,2016-01-01 03:21:14,2016-01-01 03:34:09,1,-73.99906158447266,40.73411178588867,-73.9881591796875,40.76475143432617,N,775
id0425499,2,2016-01-01 03:21:15,2016-01-01 03:33:41,1,-73.9191665649414,40.75883102416992,-73.88509368896483,40.738040924072266,N,746
id3060482,1,2016-01-01 03:21:22,2016-01-01 03:50:21,1,-73.81488037109375,40.71833419799805,-73.9823989868164,40.731788635253906,N,1739
id1560535,2,2016-01-01 03:21:25,2016-01-01 03:30:48,1,-73.89112091064453,40.7465705871582,-73.87666320800781,40.73257064819336,N,563
id1733956,2,2016-01-01 03:21:26,2016-01-01 03:29:05,1,-73.96150970458984,40.76482391357422,-73.98145294189453,40.7430534362793,N,459
id0358660,2,2016-01-01 03:21:35,2016-01-01 03:34:46,3,-74.0050277709961,40.71908950805664,-73.97627258300781,40.732521057128906,N,791
id3980012,2,2016-01-01 03:21:42,2016-01-01 03:22:41,1,-73.9959716796875,40.76411056518555,-73.99862670898438,40.7612190246582,N,59
id1811913,2,2016-01-01 03:21:45,2016-01-01 03:24:43,2,-73.9461898803711,40.78118896484375,-73.94635009765625,40.78403854370117,N,178
id0635668,2,2016-01-01 03:21:52,2016-01-01 03:41:37,1,-74.00652313232422,40.73944091796875,-73.97087860107422,40.79632186889648,N,1185
id3268867,2,2016-01-01 03:21:58,2016-01-01 03:43:29,1,-73.98635864257811,40.74914932250977,-74.03193664550781,40.728248596191406,N,1291
id2138215,2,2016-01-01 03:22:02,2016-01-01 03:49:22,1,-73.989990234375,40.73205184936523,-73.95880126953125,40.682289123535156,N,1640
id0732315,2,2016-01-01 03:22:04,2016-01-02 03:20:19,1,-73.9975051879883,40.76538848876953,-73.98260498046875,40.75108337402344,N,86295
id0252011,2,2016-01-01 03:22:05,2016-01-01 03:31:06,1,-73.94942474365234,40.78089904785156,-73.97869110107422,40.77901458740234,N,541
id3467367,2,2016-01-01 03:22:08,2016-01-01 03:37:35,1,-73.96329498291014,40.67549133300781,-73.94462585449219,40.72606658935547,N,927
id3673808,2,2016-01-01 03:22:08,2016-01-01 03:29:06,2,-73.97477722167969,40.74206924438477,-73.97942352294923,40.731040954589844,N,418
id0575222,2,2016-01-01 03:22:09,2016-01-01 03:46:35,1,-74.00414276123048,40.71305847167969,-73.93537139892578,40.81182861328125,N,1466
id2326471,1,2016-01-01 03:22:38,2016-01-01 03:33:54,1,-73.98577880859375,40.73825454711913,-73.9957046508789,40.75392532348633,N,676
id0728787,1,2016-01-01 03:22:45,2016-01-01 03:25:47,1,-73.99549102783203,40.749526977539055,-73.99687194824219,40.75441360473633,N,182
id3921067,1,2016-01-01 03:23:02,2016-01-01 03:30:53,1,-73.99475860595702,40.72566604614258,-74.00971221923827,40.71798324584961,N,471
id2727422,1,2016-01-01 03:23:04,2016-01-01 03:48:22,1,-73.990234375,40.731876373291016,-73.91266632080078,40.87564468383789,N,1518
id3695321,1,2016-01-01 03:23:05,2016-01-01 03:25:11,1,-74.00614166259766,40.73542022705078,-74.0024185180664,40.74016952514648,N,126
id0604605,2,2016-01-01 03:23:08,2016-01-01 03:56:38,2,-73.94811248779298,40.814449310302734,-73.9231719970703,40.68511962890625,N,2010
id1109060,2,2016-01-01 03:23:11,2016-01-01 03:24:21,5,-73.95726013183594,40.77048873901367,-73.96131134033203,40.76578140258789,N,70
id1078020,2,2016-01-01 03:23:12,2016-01-01 03:30:05,2,-73.95578765869139,40.80398941040039,-73.95033264160156,40.82165145874024,N,413
id3116637,1,2016-01-01 03:23:14,2016-01-01 03:26:34,1,-73.99454498291014,40.75056076049805,-73.99089813232422,40.75575256347656,N,200
id0812218,2,2016-01-01 03:23:29,2016-01-01 03:28:50,1,-73.96457672119139,40.76004028320313,-73.94798278808595,40.77891159057617,N,321
id1133104,1,2016-01-01 03:23:31,2016-01-01 03:30:53,1,-73.97189331054686,40.76268768310547,-73.9845962524414,40.749359130859375,N,442
id0534756,1,2016-01-01 03:23:32,2016-01-01 03:45:01,1,-73.97450256347656,40.68008041381836,-73.87133026123048,40.77394485473633,N,1289
id2393849,2,2016-01-01 03:23:42,2016-01-01 03:34:42,1,-74.01557159423827,40.70991134643555,-73.99505615234375,40.69329833984375,N,660
id2169331,2,2016-01-01 03:23:57,2016-01-01 03:31:37,6,-73.97573852539062,40.72870635986328,-73.97705841064453,40.72874450683594,N,460
id2610791,2,2016-01-01 03:24:04,2016-01-01 03:35:41,1,-74.0052719116211,40.75125122070313,-73.97708129882812,40.75339889526367,N,697
id0529109,1,2016-01-01 03:24:30,2016-01-01 03:29:02,1,-74.00320434570312,40.72691345214844,-73.99748992919923,40.73652648925781,N,272
id1582281,1,2016-01-01 03:24:31,2016-01-01 03:32:47,3,-73.98458862304686,40.75264358520508,-73.98779296875,40.73834609985352,N,496
id3114835,1,2016-01-01 03:25:08,2016-01-01 03:32:57,1,-73.9717788696289,40.782142639160156,-73.95808410644531,40.80471420288085,N,469
id3005311,1,2016-01-01 03:25:10,2016-01-01 04:06:23,1,-73.96741485595702,40.80355072021485,-73.77645874023438,40.64512252807617,N,2473
id1045965,2,2016-01-01 03:25:15,2016-01-01 03:34:12,5,-73.90920257568358,40.82417297363281,-73.8648681640625,40.82341003417969,N,537
id3394746,1,2016-01-01 03:25:33,2016-01-01 03:33:19,1,-73.98670196533203,40.7339096069336,-73.99634552001955,40.72223663330078,N,466
id2391044,1,2016-01-01 03:25:53,2016-01-01 03:40:22,1,-73.99100494384766,40.727935791015625,-73.95059967041014,40.77732849121094,N,869
id3957482,2,2016-01-01 03:25:56,2016-01-01 03:34:01,5,-73.993896484375,40.717918395996094,-74.00093078613281,40.73183822631836,N,485
id3805971,2,2016-01-01 03:26:28,2016-01-02 03:23:17,5,-73.98371124267578,40.67617416381836,-73.96614837646483,40.69017791748047,N,86209
id0758929,2,2016-01-01 03:26:29,2016-01-01 03:32:36,5,-73.98014068603516,40.71735763549805,-73.97749328613281,40.71860885620117,N,367
id1092237,2,2016-01-01 03:26:31,2016-01-01 03:35:01,1,-73.93634033203125,40.806060791015625,-73.94525909423827,40.782711029052734,N,510
id0931380,1,2016-01-01 03:26:37,2016-01-01 03:30:36,1,-73.99649810791014,40.73216247558594,-73.99308776855469,40.74272918701172,N,239
id3649306,2,2016-01-01 03:26:41,2016-01-01 03:34:09,1,-73.95182800292969,40.785545349121094,-73.95641326904298,40.803035736083984,N,448
id2700686,1,2016-01-01 03:26:45,2016-01-01 04:03:58,1,-73.97747802734375,40.78439712524415,-73.82380676269531,40.7298698425293,N,2233
id1721605,1,2016-01-01 03:27:05,2016-01-01 03:48:38,1,-73.97949981689453,40.74394607543945,-73.88822174072266,40.75134658813477,N,1293
id1319017,2,2016-01-01 03:27:05,2016-01-01 03:40:23,3,-73.99058532714845,40.75665283203125,-73.98809051513672,40.73492813110352,N,798
id3169175,2,2016-01-01 03:27:10,2016-01-01 03:33:52,1,-73.97964477539062,40.74373245239258,-73.9901123046875,40.73526382446289,N,402
id0681144,1,2016-01-01 03:27:32,2016-01-01 03:31:31,1,-73.98486328125,40.77430725097656,-73.97740173339844,40.78361129760742,N,239
id2188704,2,2016-01-01 03:27:35,2016-01-01 03:38:37,1,-73.99645233154298,40.7431526184082,-73.96977996826173,40.75337600708008,N,662
id1670894,1,2016-01-01 03:27:36,2016-01-01 03:45:48,2,-74.00006103515625,40.72704315185547,-73.9884262084961,40.76495742797852,N,1092
id2688168,2,2016-01-01 03:27:38,2016-01-01 03:42:36,1,-74.0043411254883,40.738059997558594,-74.01458740234375,40.70975875854492,N,898
id1642662,2,2016-01-01 03:27:42,2016-01-01 03:45:08,1,-73.9711685180664,40.69324111938477,-73.9127197265625,40.76818084716797,N,1046
id3355243,2,2016-01-01 03:27:44,2016-01-01 03:33:33,1,-73.98206329345702,40.7464599609375,-73.97902679443358,40.76219177246094,N,349
id2544475,2,2016-01-01 03:27:44,2016-01-01 03:35:13,1,-73.98346710205078,40.73006057739258,-74.00171661376955,40.732521057128906,N,449
id2589246,1,2016-01-01 03:27:47,2016-01-01 03:41:41,1,-73.9825439453125,40.754207611083984,-73.9965591430664,40.76252365112305,N,834
id1562171,2,2016-01-01 03:27:57,2016-01-01 03:34:57,1,-73.97095489501955,40.78832626342773,-73.95964050292969,40.80583572387695,N,420
id3317168,2,2016-01-01 03:28:06,2016-01-01 03:50:45,6,-73.98471069335938,40.74554061889648,-73.8845443725586,40.75562286376953,N,1359
id0474210,1,2016-01-01 03:28:07,2016-01-01 03:37:26,4,-73.95207214355469,40.69143295288085,-73.96654510498048,40.711021423339844,N,559
id2363282,1,2016-01-01 03:28:27,2016-01-01 03:42:34,1,-73.91119384765625,40.68332290649415,-73.93888854980467,40.698997497558594,N,847
id1453693,2,2016-01-01 03:28:29,2016-01-01 03:39:52,1,-73.9622573852539,40.75947570800781,-73.92196655273438,40.74654006958008,N,683
id1680218,1,2016-01-01 03:28:36,2016-01-01 03:43:42,1,-73.95343780517578,40.7177963256836,-74.01997375488281,40.64977645874024,N,906
id3836629,2,2016-01-01 03:28:41,2016-01-01 03:33:59,1,-73.98323822021484,40.73868942260742,-73.96750640869139,40.76036071777344,N,318
id3561683,2,2016-01-01 03:28:43,2016-01-01 03:37:22,1,-73.99130249023438,40.75550079345703,-73.9744415283203,40.74409103393555,N,519
id0681713,2,2016-01-01 03:28:49,2016-01-01 03:37:48,3,-73.95563507080078,40.76847839355469,-73.97594451904298,40.74471664428711,N,539
id2175896,1,2016-01-01 03:29:04,2016-01-01 03:40:34,2,-73.9278335571289,40.83574295043945,-73.93656921386719,40.798866271972656,N,690
id3698822,2,2016-01-01 03:29:09,2016-01-01 03:34:04,1,-73.95382690429686,40.77096939086913,-73.93464660644531,40.79690933227539,N,295
id0509257,2,2016-01-01 03:29:24,2016-01-01 04:07:33,1,-73.99504089355469,40.76541137695313,-73.80673217773438,40.7258415222168,N,2289
id2078877,2,2016-01-01 03:29:25,2016-01-01 03:55:48,5,-73.98776245117188,40.719520568847656,-73.86459350585938,40.84553146362305,N,1583
id3428619,1,2016-01-01 03:29:40,2016-01-01 03:32:38,1,-73.9056396484375,40.84717559814453,-73.90181732177734,40.84777450561523,N,178
id1554023,1,2016-01-01 03:29:42,2016-01-01 03:59:09,1,-73.98074340820312,40.73075866699219,-73.9195785522461,40.755455017089844,N,1767
id0617661,2,2016-01-01 03:29:49,2016-01-01 03:43:03,2,-73.96949005126955,40.75455093383789,-73.96919250488281,40.7978515625,N,794
id3904975,2,2016-01-01 03:29:58,2016-01-01 03:33:54,5,-73.96127319335938,40.65515899658203,-73.95301055908203,40.65510177612305,N,236
id1023231,1,2016-01-01 03:30:03,2016-01-01 03:53:24,2,-74.01923370361328,40.648704528808594,-73.98171997070312,40.724388122558594,N,1401
id2342687,2,2016-01-01 03:30:08,2016-01-01 03:57:54,2,-73.93395233154298,40.704856872558594,-73.96633148193358,40.64102554321289,N,1666
id2381773,1,2016-01-01 03:30:17,2016-01-01 03:33:21,1,-73.91695404052734,40.770729064941406,-73.91557312011719,40.78136444091797,N,184
id2321156,2,2016-01-01 03:30:18,2016-01-01 03:32:54,2,-73.99600219726562,40.74352645874024,-73.9920883178711,40.7441291809082,N,156
id1289210,1,2016-01-01 03:30:18,2016-01-01 03:40:19,1,-73.89002990722656,40.746681213378906,-73.9109115600586,40.776329040527344,N,601
id2510133,2,2016-01-01 03:30:20,2016-01-01 04:05:07,1,-73.9906997680664,40.74615859985352,-73.95945739746094,40.80112075805664,N,2087
id1383199,2,2016-01-01 03:30:23,2016-01-01 03:38:00,1,-73.9778823852539,40.74609756469727,-73.95504760742188,40.77745819091797,N,457
id2175134,1,2016-01-01 03:30:28,2016-01-01 03:41:59,2,-73.95963287353516,40.814266204833984,-73.95337677001955,40.78854751586913,N,691
id3483280,2,2016-01-01 03:30:28,2016-01-01 03:49:38,1,-73.9404067993164,40.69971466064453,-73.95435333251955,40.73062515258789,N,1150
id1468286,1,2016-01-01 03:30:36,2016-01-01 03:59:23,5,-74.00886535644531,40.70401382446289,-74.06482696533203,40.72399520874024,N,1727
id0165994,2,2016-01-01 03:30:42,2016-01-01 03:33:56,1,-73.98673248291014,40.76675033569336,-73.99068450927734,40.761131286621094,N,194
id2962872,2,2016-01-01 03:30:48,2016-01-01 03:51:14,1,-73.98609161376955,40.72256851196289,-73.92484283447266,40.76168823242188,N,1226
id1366628,2,2016-01-01 03:30:51,2016-01-01 03:34:29,1,-73.96675872802734,40.756591796875,-73.96641540527342,40.75643539428711,N,218
id0647455,2,2016-01-01 03:31:03,2016-01-01 03:37:54,2,-73.95612335205078,40.77584838867188,-73.97850799560547,40.76348876953125,N,411
id0904568,1,2016-01-01 03:31:07,2016-01-01 03:50:01,4,-73.99828338623048,40.761009216308594,-73.98567962646483,40.72329330444336,N,1134
id0795187,2,2016-01-01 03:31:09,2016-01-01 03:46:27,1,-73.92151641845702,40.776679992675774,-73.82805633544923,40.70793914794922,N,918
id3543328,1,2016-01-01 03:31:20,2016-01-01 03:35:13,1,-73.97824859619139,40.745994567871094,-73.98738861083984,40.747413635253906,N,233
